gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Tenture_category,Charge_category,Service_count,Bundle_user
0,1,0,0,0.855508864681197,1,1,1,0,1,1,1,1,0,2,1,3,0.7989357471609396,-1.0187879767849177,2,2,3,1
0,0,0,1,-0.8286379495691019,1,1,0,1,0,1,1,1,0,0,0,0,0.36354493311741554,-1.4177225176194315,0,1,4,1
0,0,1,1,0.6467878659735288,1,1,0,1,0,0,0,0,1,0,0,0,-0.02697736192162338,-0.6209088183335639,1,1,3,1
0,0,1,0,-2.028448348331173,1,1,0,0,1,0,0,1,0,0,0,3,-0.3244390249513595,-1.4203609735773317,0,1,5,1
0,0,0,0,-1.2354168110003774,0,0,0,0,1,0,0,0,0,0,0,0,-1.3165318340505352,1.1885442775944093,0,0,8,0
1,1,0,0,1.0849543884163384,1,2,1,1,0,1,1,1,1,2,0,1,1.653099405246327,1.1674366299312076,2,2,6,1
0,1,1,0,0.7574251250924893,1,2,1,1,0,1,1,0,1,1,1,2,1.2708860952081187,1.0888106423857808,2,2,7,1
1,0,0,0,0.8240333866885968,1,1,1,0,0,0,0,1,1,1,0,2,0.9800716201790471,-1.04517253636392,2,2,3,1
0,0,0,0,0.9295266172550067,0,0,0,1,0,1,0,0,1,1,1,0,-0.4889569279678058,-0.3211802215160986,2,0,3,0
0,1,0,0,1.036182034455231,1,2,1,1,0,0,0,0,1,1,0,3,1.0565142821866886,1.1779904537628085,2,2,2,1
1,1,1,0,0.8858797091401145,1,2,0,0,0,1,0,1,1,2,0,2,0.4981504901308714,1.6518571438016887,2,1,4,1
0,0,0,0,-0.8286379495691019,1,1,1,0,1,0,0,1,0,0,0,0,0.5430190091353566,-0.6530979810199466,0,1,5,1
0,0,1,0,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,1,1,-1.517609271070636,-0.08582995007139864,0,0,0,0
0,0,0,1,-0.8286379495691019,1,1,0,1,0,1,0,1,0,1,1,0,0.15582030809665018,0.35426450370635865,0,1,2,1
1,0,1,0,1.036182034455231,1,2,2,2,2,2,2,2,2,2,0,2,-1.3497677740538576,-0.563390478451339,2,0,5,0
1,0,0,1,-0.03560641223830633,1,1,1,0,0,0,1,1,1,1,1,2,1.1711782751981514,0.19595714623234523,1,2,2,1
0,0,1,0,-1.6775263027056184,1,2,1,0,0,0,0,0,0,0,1,0,0.4915033021302069,0.7811666776946148,0,1,1,1
0,0,0,1,1.0235470617927216,1,2,1,0,1,1,1,1,1,2,0,2,1.3589613362169235,-0.6393780100388655,2,2,4,1
1,0,0,1,1.0235470617927216,1,1,0,1,0,0,1,0,0,1,1,1,-0.15659752793458118,0.3611244891968992,2,1,3,1
1,0,0,0,0.4731113410630423,1,2,0,0,0,0,1,1,0,1,0,0,0.14086413509515497,1.7125416308333938,1,1,2,1
0,0,1,1,1.0235470617927216,1,2,1,0,0,0,1,1,1,1,0,2,1.3905354792200795,-0.11379758322514101,2,2,4,1
0,0,1,0,-0.47771590394354735,1,2,1,0,1,0,1,1,0,0,1,0,0.8438042661654253,-1.021426432742818,0,2,3,1
1,1,0,0,0.8708274992029422,1,1,0,1,0,1,1,1,1,2,0,2,0.6942425361504742,-0.5422828307881373,2,2,7,1
1,0,1,0,-0.7266990576990284,0,0,0,1,1,0,0,0,0,0,1,1,-1.1769408860365806,-0.27843723499811496,0,0,0,0
0,0,0,1,0.085354789448641,1,2,2,2,2,2,2,2,2,2,1,3,-1.3132082400502028,-1.152293848254669,1,0,5,0
1,0,0,0,1.073016540444078,1,2,0,0,0,1,1,1,1,2,1,3,0.6460504231456565,-0.5433382131712974,2,2,7,1
0,0,0,1,0.7038731848331417,0,0,0,1,0,0,0,0,0,0,1,2,-0.9874960280176428,0.6634915419722649,1,0,5,0
0,0,1,0,1.0107248975525056,1,2,1,1,0,1,1,1,0,1,0,2,1.3224018022132684,0.8861772248190437,2,2,7,1
1,0,1,0,-0.22873275018806632,1,2,0,0,1,0,0,0,0,0,0,0,-0.5238546649712943,0.2307847648766282,1,0,5,1
1,0,0,0,0.19146467857776203,1,1,1,0,1,0,1,1,1,0,0,3,1.0282637331838649,0.15374185090594167,1,2,3,1
1,0,1,0,0.39780471221804775,1,1,2,2,2,2,2,2,2,1,1,1,-1.4943441130683104,0.6840714984438866,1,0,0,0
1,0,1,0,-0.7266990576990284,1,1,0,1,1,1,0,0,1,0,0,0,0.06442147308751339,-0.9855434317153748,0,1,3,1
1,0,0,0,-0.94420673346191,1,2,2,2,2,2,2,2,2,1,1,1,-1.3181936310507012,-0.7085055561358514,0,0,5,0
0,0,0,0,-1.4285431489501372,1,1,0,0,1,0,0,0,0,0,0,1,-0.6202388909809294,-0.4647122256258707,0,0,0,1
1,0,0,1,-0.47771590394354735,1,1,0,0,1,1,0,1,0,0,0,2,-0.1698919039359101,-0.41247079765944633,0,1,1,1
1,0,1,1,-0.22873275018806632,1,2,1,0,0,0,0,1,0,0,0,0,0.8720548151682491,-0.5707781551334598,1,2,3,1
0,0,1,0,0.1221892954374882,1,2,1,1,1,0,0,1,0,0,0,2,0.8404806721650927,-1.1137723912693258,1,2,3,1
0,0,1,0,-2.028448348331173,1,1,0,0,1,0,0,0,0,0,0,1,-0.6900343649879066,-1.4636316512868954,0,0,0,1
1,0,0,1,0.5199054535773877,0,0,0,1,1,1,1,0,0,1,0,0,-0.8163309370005319,1.750007705435577,1,0,1,0
1,0,0,1,1.0486352026309569,1,1,0,1,0,0,1,1,1,2,1,2,0.5280628361338618,0.45452583010656716,2,1,4,1
1,0,0,0,1.073016540444078,1,1,0,0,0,1,1,1,1,2,0,3,0.47654712912871167,-0.32329098628241876,2,1,4,1
0,0,0,1,-0.7266990576990284,1,1,0,1,0,0,0,0,0,0,1,1,-0.33607160395252245,-1.6266882294851293,0,1,1,1
0,0,1,0,-0.94420673346191,0,0,0,1,0,1,1,1,1,2,0,1,-0.04525712892345088,-0.5649735520260792,0,1,4,0
0,0,0,0,0.90067460370267,1,2,0,1,1,1,1,1,1,2,0,0,0.6493740171459885,0.7331467792608307,2,2,7,1
0,0,0,1,0.5642987871427292,1,2,1,0,0,1,1,0,0,1,0,0,0.8238627021634315,-0.9876541964816951,1,2,2,1
1,1,0,0,0.1221892954374882,1,1,1,1,0,0,0,0,1,0,0,0,0.8388188751649267,1.3558223853252835,1,2,3,1
1,0,1,1,1.0107248975525056,1,1,2,2,2,2,2,2,2,2,1,3,-1.4893587220678117,-1.212978335286374,2,0,0,0
1,0,0,0,0.7913698779587977,1,1,0,1,0,1,1,1,1,2,0,3,0.6144762801425001,0.27300006020303175,2,1,7,1
0,0,1,0,-0.8286379495691019,1,1,1,0,1,0,0,1,0,0,0,0,0.4964886931307054,1.0439568911014772,0,1,5,1
1,0,0,1,-0.22873275018806632,1,1,2,2,2,2,2,2,2,1,1,1,-1.4993295040688086,1.633387952096387,1,0,0,0
1,0,1,0,0.7913698779587977,1,2,1,0,1,1,0,0,0,0,1,3,0.5064594751317021,-0.15548518735996456,2,1,1,1
1,0,1,0,-1.2354168110003774,1,1,2,2,2,2,2,2,2,0,1,1,-1.5209328650709681,0.054008215697313205,0,0,0,0
0,0,1,0,-0.0799997458036479,1,2,0,0,1,0,0,0,0,0,0,0,-0.4806479429669752,1.018627713905635,1,0,5,1
1,0,1,0,0.7038731848331417,1,2,1,1,0,0,0,0,1,0,0,0,0.9617918531772199,-0.35442476658564137,1,2,2,1
1,1,0,0,-1.4285431489501372,1,2,1,0,0,1,0,1,1,0,0,0,1.3672703212177542,1.7088477924923333,0,2,4,1
1,0,1,0,0.9710776485740045,1,2,2,2,2,2,2,2,2,2,1,1,-1.3132082400502028,-0.3164310007918782,2,0,5,0
1,0,0,1,0.8078557146212394,1,2,1,0,1,1,1,0,1,2,0,2,1.0465435001856922,0.9421124911265285,2,2,2,1
0,0,1,0,-0.12679385831799325,1,2,0,0,1,1,1,1,0,0,0,1,0.14086413509515497,0.12049730583639884,1,1,2,1
0,0,1,0,0.6467878659735288,1,2,0,0,0,1,1,1,1,1,1,3,0.6759627691486464,-1.471019327969016,1,2,7,1
1,0,1,0,1.0486352026309569,1,1,2,2,2,2,2,2,2,2,1,3,-1.4893587220678117,-0.6852871437063295,2,0,0,0
0,0,0,1,1.0609117241571968,1,2,0,1,0,1,1,1,0,2,1,2,0.4964886931307054,0.5489825533993952,2,1,7,1
0,0,1,0,-1.2354168110003774,1,2,2,2,2,2,2,2,2,1,1,0,-1.3580767590546883,1.336825502428402,0,0,5,0
1,0,0,1,0.9295266172550067,1,1,2,2,2,2,2,2,2,2,0,2,-1.4561227820644893,1.360571606049504,2,0,0,0
0,0,0,0,0.006620511544679967,0,0,0,0,1,0,0,0,0,0,0,0,-1.3397969920528607,-0.27949261738127507,1,0,8,0
1,0,0,1,1.0486352026309569,1,2,1,0,0,1,0,1,0,1,1,3,1.0299255301840309,-0.8409560452224426,2,2,2,1
0,0,0,1,0.7399400807883884,1,2,1,1,0,0,0,1,1,0,0,3,1.3456669602155942,-1.0879155228819035,1,2,4,1
0,0,1,0,-2.028448348331173,0,0,0,0,1,0,1,0,0,0,1,1,-1.1370577580325938,0.19173561669970487,0,0,0,0
1,0,0,1,-0.7266990576990284,1,1,0,0,1,1,0,0,0,0,0,0,-0.45572098796448335,0.10202811413109728,0,1,5,1
1,1,1,0,-2.028448348331173,1,1,0,0,1,0,0,0,0,0,0,1,-0.62854787598176,-1.033563330149159,0,0,0,1
0,0,1,0,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,1,3,-1.502653098069141,-1.3834225901667285,0,0,0,0
1,0,1,0,0.085354789448641,1,1,2,2,2,2,2,2,2,1,1,1,-1.5009913010689746,-0.6409610836136057,1,0,0,0
1,1,1,0,-0.17626333696934945,0,0,0,0,0,0,0,1,0,0,0,1,-0.8562140650045189,1.7478969406692568,1,0,5,0
1,0,1,0,1.0849543884163384,1,2,1,1,0,1,1,1,1,2,0,0,1.7760723832586203,1.3436854879189424,2,2,6,1
1,0,1,0,-0.47771590394354735,1,1,0,0,0,0,0,1,0,1,0,0,-0.11671439993059413,-1.1311862005914672,0,1,1,1
1,0,1,0,-1.2354168110003774,1,2,1,1,1,0,0,1,0,0,1,0,0.8604222361670865,1.4988266982434757,0,2,3,1
0,0,1,0,-0.7266990576990284,1,1,2,2,2,2,2,2,2,2,1,1,-1.4876969250676457,-0.974989607883774,0,0,0,0
0,1,1,0,0.8399142039232892,1,2,0,1,0,0,1,1,1,1,1,2,0.5878875281398422,-1.5000423435059185,2,1,7,1
1,0,1,0,1.0486352026309569,1,2,0,1,0,1,1,0,1,2,0,3,0.5563133851366857,-0.833040677348742,2,1,7,1
1,1,0,0,0.7038731848331417,1,1,1,0,1,0,0,0,1,0,0,0,0.5197538511330312,0.2086217348302663,1,1,5,1
0,0,0,1,1.0235470617927216,1,1,0,0,0,0,0,0,0,1,1,3,-0.47233895796614456,1.4972436246687355,2,1,5,1
1,0,0,1,1.073016540444078,1,2,0,1,0,1,1,1,1,2,1,0,0.8504514541660894,-0.608771920927223,2,2,6,1
1,1,1,0,0.006620511544679967,1,1,1,0,1,0,0,1,1,0,1,0,0.8371570781647607,-0.5285628598070562,1,2,1,1
0,0,0,0,0.6065257109257155,1,2,1,1,0,1,1,1,1,0,0,2,1.6231870592433366,-0.8050730441949996,1,2,6,1
1,1,1,0,-1.4285431489501372,0,0,0,0,1,1,0,0,1,0,0,0,-0.7847567939973756,-1.531176123809141,0,0,5,0
1,0,1,0,-0.22873275018806632,0,0,0,0,1,1,0,1,1,1,1,0,-0.46569176996548,1.3895946215864063,1,1,1,0
1,0,1,0,0.085354789448641,1,2,1,0,0,0,0,0,0,0,0,0,0.48485611412954227,-0.6193257447588238,1,1,1,1
1,0,1,0,-0.0799997458036479,1,2,1,0,0,0,0,0,0,0,0,0,0.5280628361338618,0.7183714258965895,1,1,1,1
0,0,1,0,-0.6355116116193416,1,2,1,0,1,1,0,1,1,0,1,3,1.114677177192503,-1.198202981922133,0,2,2,1
1,0,1,0,0.22412818730756126,1,1,1,0,0,0,0,0,0,1,1,2,0.356897745116751,0.22234170581134746,1,1,5,1
1,1,1,0,1.073016540444078,1,2,1,0,0,0,1,1,1,1,1,2,1.3622849302172555,-0.6251303478662044,2,2,4,1
0,0,1,0,-0.17626333696934945,1,1,2,2,2,2,2,2,2,1,1,1,-1.5192710680708021,0.45769197725604743,1,0,0,0
0,1,0,0,1.0849543884163384,1,2,0,1,0,1,1,1,1,2,1,3,0.8089065291619363,-0.680537922982109,2,2,6,1
1,0,1,0,0.6268908918516395,1,2,2,2,2,2,2,2,2,1,1,0,-1.3198554280508674,-0.7264470566495729,1,0,5,0
1,0,0,1,0.7220944948185237,1,1,1,1,0,1,0,0,1,1,0,0,1.0415581091851935,-0.857314472161424,1,2,2,1
1,0,0,0,1.0107248975525056,1,2,0,1,0,1,0,0,0,2,0,3,0.04447990908551963,0.5421225679088546,2,1,2,1
1,0,1,0,-1.077621103324583,1,1,0,0,1,0,1,0,0,0,0,0,-0.5172074769706297,0.700957616574448,0,0,5,1
1,0,1,0,-1.2354168110003774,0,0,0,0,1,1,0,0,0,0,0,0,-1.166970104035584,1.3705977386895247,0,0,0,0
0,0,0,1,0.6268908918516395,1,1,2,2,2,2,2,2,2,1,0,0,-1.5192710680708021,0.6555761740985642,1,0,0,0
1,0,0,0,1.0486352026309569,0,0,0,0,0,1,1,1,1,1,0,3,-0.13167057293208934,0.44502738865812635,2,1,2,0
1,0,1,0,0.9295266172550067,1,2,1,1,0,1,1,1,1,1,0,3,1.722894879253304,0.6434392766922231,2,2,6,1
0,0,1,0,-0.40844052080327353,1,1,2,2,2,2,2,2,2,1,0,2,-1.5093002860698053,-1.5501730067060226,0,0,0,0
1,0,1,0,-1.4285431489501372,1,1,0,0,1,0,0,0,0,0,0,0,-0.6451658459834212,-1.2900212492570606,0,0,0,1
1,0,1,0,0.8399142039232892,1,1,1,1,0,0,1,1,1,1,0,3,1.3506523512160928,1.4360314464454502,2,2,4,1
1,0,1,1,-0.94420673346191,1,1,2,2,2,2,2,2,2,0,0,1,-1.481049737066981,-1.0763063166671425,0,0,0,0
1,0,1,0,-1.6775263027056184,1,1,2,2,2,2,2,2,2,0,1,1,-1.4860351280674797,1.0713968330636394,0,0,0,0
1,1,1,0,0.8858797091401145,1,2,1,1,1,0,1,0,1,2,1,0,0.9634536501773859,1.1774627625712284,2,2,2,1
0,0,1,0,0.9710776485740045,1,1,2,2,2,2,2,2,2,2,0,1,-1.4677553610656522,1.0835337304699804,2,0,0,0
0,0,0,1,0.6065257109257155,1,2,1,1,0,0,0,1,0,0,0,2,0.9817334171792131,1.6064757013258046,1,2,2,1
1,0,1,0,0.19146467857776203,1,1,1,0,1,1,1,1,1,2,1,2,1.1479131171958254,-0.25469113137701294,1,2,2,1
0,0,1,0,0.997709911599083,1,1,0,1,0,1,1,1,1,2,0,2,0.6676537841478158,-1.2266983062674552,2,2,7,1
0,0,1,0,0.8399142039232892,1,1,2,2,2,2,2,2,2,2,1,1,-1.4843733310673135,0.48460422802662967,2,0,0,0
1,0,0,0,0.9435997770242561,1,1,1,0,0,1,1,0,1,0,1,3,0.9767480261787151,-0.633045715739905,2,2,2,1
1,0,0,1,-0.03560641223830633,1,1,2,2,2,2,2,2,2,1,1,1,-1.4943441130683104,0.8397403999599998,1,0,0,0
0,0,1,0,-0.40844052080327353,1,1,2,2,2,2,2,2,2,0,1,2,-1.505976692069473,-0.3591739873098618,0,0,0,0
0,0,0,1,-0.0799997458036479,1,2,2,2,2,2,2,2,2,2,0,3,-1.3331498040521963,1.1595212620575068,1,0,5,0
1,0,0,1,1.036182034455231,1,1,1,1,0,0,1,0,1,2,1,2,1.0083221691818711,-0.17448207025684614,2,2,2,1
0,0,0,1,-0.553022532788542,1,2,1,1,1,0,0,1,1,0,0,0,1.1794872601989819,-1.6061082730135074,0,2,2,1
1,1,0,0,0.006620511544679967,1,2,1,0,1,0,0,1,1,0,0,0,0.9900424021800438,-1.330125779817144,1,2,3,1
1,0,0,0,0.6268908918516395,1,2,1,0,0,1,1,0,1,0,0,0,1.1528985081963241,1.2703364122893164,1,2,4,1
1,0,1,0,0.6852599888296765,0,0,0,1,1,1,1,0,0,1,1,2,-0.7465354629935549,-1.6657373776620525,1,0,1,0
1,0,0,0,1.0849543884163384,1,2,1,1,0,1,1,1,1,2,1,2,1.6747027662484868,0.42655819695282476,2,2,6,1
0,1,1,0,0.4731113410630423,1,2,1,1,0,1,1,1,1,1,0,2,1.5301264272340338,1.2175672931313117,1,2,6,1
1,0,0,1,1.0849543884163384,1,2,1,0,0,0,0,1,0,1,0,0,0.82884809316393,-1.4224717383436518,2,2,3,1
0,0,1,0,-0.7266990576990284,1,2,1,0,1,1,0,1,1,0,0,0,1.1595456961969886,-1.6646819952788925,0,2,2,1
0,0,1,0,0.5199054535773877,1,1,0,0,1,0,0,1,1,0,0,0,-0.00038860991896550476,0.9832724040697719,1,1,1,1
0,0,1,0,0.04688266659249362,1,1,1,0,0,1,1,1,1,1,0,1,1.3224018022132684,-1.188704540473692,1,2,4,1
0,0,0,0,1.073016540444078,1,2,0,0,1,1,1,1,1,2,0,2,0.5214156481331973,-0.33595557488033984,2,1,4,1
1,0,1,0,0.5856697558124698,1,1,0,1,1,1,0,0,1,0,1,0,0.08934842809000525,0.5020180373487712,1,1,3,1
1,0,1,0,-0.553022532788542,1,1,0,1,1,0,1,1,0,0,1,2,-0.08347845992727167,-1.1148277736524859,0,1,3,1
0,1,0,0,0.19146467857776203,1,1,1,0,0,1,0,0,1,0,1,2,0.785641371159611,-0.3385940308382401,1,2,3,1
0,0,0,1,0.6065257109257155,1,1,0,1,1,0,1,1,1,1,0,3,0.3303089931140931,-1.540674565257582,1,1,2,1
1,1,1,0,-0.03560641223830633,1,1,1,0,1,1,0,1,1,0,0,3,1.0349109211845293,1.347379326260003,1,2,3,1
0,1,0,0,0.1221892954374882,1,1,1,1,1,0,0,1,1,0,0,0,1.0083221691818711,-1.0662801840271217,1,2,3,1
1,0,0,0,0.8858797091401145,1,2,1,0,1,1,1,1,1,2,1,0,1.435403998224565,-0.20086662983584838,2,2,4,1
0,0,0,0,-1.6775263027056184,1,2,1,0,1,0,0,1,0,0,0,0,0.641065032145158,-0.822486853517141,0,2,1,1
0,0,1,0,1.0609117241571968,1,1,0,1,1,1,1,1,1,2,1,2,0.4931650991303729,1.4951328599024154,2,1,4,1
1,0,1,0,-2.028448348331173,1,1,1,0,1,0,0,1,1,0,0,0,0.7839795741594444,-0.4377999748552885,0,2,1,1
1,0,0,0,1.0609117241571968,1,1,1,1,0,1,1,1,1,1,0,2,1.4869197052297147,0.11469270272901835,2,2,7,1
0,0,0,0,1.0849543884163384,1,2,1,1,0,1,1,0,0,2,0,2,1.071470455188184,0.0693112602531345,2,2,4,1
1,1,1,0,0.19146467857776203,1,2,1,0,0,1,0,1,1,0,1,1,1.3689321182179202,-0.3528416930109013,1,2,4,1
1,0,1,0,0.1221892954374882,1,2,1,0,1,1,1,1,1,0,0,1,1.3057838322116073,1.113612128390043,1,2,4,1
1,0,1,0,0.997709911599083,1,1,2,2,2,2,2,2,2,2,0,3,-1.502653098069141,-0.8404283540308626,2,0,0,0
1,0,1,1,0.19146467857776203,1,1,2,2,2,2,2,2,2,0,1,1,-1.461108173064988,1.6587171292922291,1,0,0,0
0,1,0,0,-0.22873275018806632,1,2,1,0,1,1,1,0,0,0,0,0,0.6078290921418354,-0.4747383582658916,1,1,3,1
1,1,0,0,0.6065257109257155,0,0,0,0,0,1,0,1,1,0,0,0,-0.35933676195484804,-0.2800203085728551,1,1,3,0
0,0,1,0,-2.028448348331173,1,1,0,0,1,0,0,1,0,0,0,0,-0.33607160395252245,1.6006710982184242,0,1,5,1
1,0,1,0,0.7399400807883884,1,2,0,1,1,0,1,0,1,1,0,2,0.20567421810163386,-0.9887095788648551,1,1,2,1
1,0,0,1,-1.2354168110003774,1,1,0,0,1,0,1,0,1,0,1,3,-0.11006721192992953,-1.6034698170556072,0,1,1,1
1,0,1,0,-0.12679385831799325,1,1,2,2,2,2,2,2,2,1,0,2,-1.4993295040688086,0.2534754861145701,1,0,0,0
0,1,1,0,0.6268908918516395,1,2,1,0,0,1,0,1,1,0,0,2,1.329048990213933,1.5436804495277794,1,2,4,1
1,0,0,1,0.7574251250924893,0,0,0,1,1,0,0,0,1,0,0,0,-0.8495668770038544,-0.4552137841774299,2,0,5,0
1,0,1,0,0.04688266659249362,1,1,2,2,2,2,2,2,2,2,1,1,-1.5009913010689746,-0.6504595250620465,1,0,0,0
1,0,0,1,0.9295266172550067,1,2,1,1,1,1,1,1,1,2,0,0,1.5234792392333694,0.11310962915427822,2,2,7,1
1,0,1,0,0.90067460370267,1,2,2,2,2,2,2,2,2,2,0,3,-1.3397969920528607,-0.7602192929106958,2,0,5,0
1,0,1,0,0.37117244919296927,1,1,2,2,2,2,2,2,2,2,1,1,-1.4727407520661506,1.0117677284150943,1,0,0,0
0,0,0,0,0.9435997770242561,1,2,1,0,1,0,1,1,1,1,1,2,1.2093996062019723,-0.26471726401703377,2,2,2,1
1,0,0,1,0.9844962159085572,1,2,1,0,1,1,0,0,1,1,1,3,0.8471278601657574,1.1204721138805835,2,2,3,1
0,0,0,1,0.9435997770242561,0,0,0,0,0,1,1,1,1,2,0,2,-0.11006721192992953,1.5484296702519997,2,1,2,0
1,0,0,0,1.0235470617927216,1,2,0,1,0,1,1,0,0,2,1,3,0.20401242110146783,-0.4008615914446853,2,1,4,1
1,0,0,0,0.855508864681197,1,2,2,2,2,2,2,2,2,2,1,2,-1.2982520670487077,0.3489875917905582,2,0,5,0
0,0,0,0,0.006620511544679967,1,1,2,2,2,2,2,2,2,1,0,1,-1.4876969250676457,0.1859310135923244,1,0,0,0
1,0,1,0,-0.47771590394354735,1,1,1,1,1,1,0,0,0,0,0,2,0.4898415051300408,-0.8974190027215074,0,1,1,1
0,0,0,1,1.0849543884163384,1,2,1,1,0,1,1,1,1,2,0,3,1.7295420672539685,0.44397200627496625,2,2,6,1
0,0,0,1,0.8858797091401145,1,2,0,1,1,1,1,1,1,2,0,0,0.6560212051466532,-0.5596966401102788,2,2,7,1
1,1,1,0,1.0609117241571968,0,0,0,0,0,1,0,1,0,1,0,3,-0.6883725679877406,-1.0620586544944814,2,0,1,0
0,0,1,0,1.036182034455231,1,2,1,1,0,0,1,1,1,2,1,3,1.5118466602322065,1.4560837117254921,2,2,7,1
1,0,1,0,-2.028448348331173,1,1,1,1,1,0,0,0,1,0,0,1,0.6593447991469852,-1.5459514771733824,0,2,1,1
1,0,0,0,0.7220944948185237,1,2,1,0,0,0,0,0,0,1,0,0,0.46989994112804756,-1.6324928325925097,1,1,1,1
0,0,1,0,-0.22873275018806632,1,2,0,1,1,0,0,0,1,0,0,2,-0.003712203919297562,-0.8414837364140226,1,1,3,1
0,0,0,1,1.0486352026309569,1,1,2,2,2,2,2,2,2,1,0,3,-1.4760643460664828,0.0017667877308887813,2,0,0,0
0,0,1,0,-1.4285431489501372,1,1,0,1,0,0,0,0,0,0,1,0,-0.31280644595019663,0.15321415971436161,0,1,1,1
0,0,0,1,-2.028448348331173,1,1,2,2,2,2,2,2,2,0,1,1,-1.505976692069473,-1.614551332078788,0,0,0,0
1,0,1,0,0.4236418624116861,1,1,1,1,1,0,1,1,0,2,0,0,0.8039211381614382,-1.601886743480867,1,2,3,1
1,0,0,1,0.8240333866885968,1,2,0,1,0,0,0,0,1,2,1,2,0.16412929309748078,0.9874939336024123,2,1,2,1
0,1,1,0,0.006620511544679967,1,1,1,0,1,0,0,1,0,0,1,2,0.5297246331340278,-0.9971526379301359,1,1,5,1
1,1,1,0,-2.028448348331173,1,2,1,0,1,0,0,1,1,0,0,0,0.9568064621767214,-0.6499318338704665,0,2,3,1
1,0,1,0,-0.553022532788542,1,1,1,1,1,1,0,1,1,1,0,0,1.1346187411944968,1.456611402917072,0,2,2,1
0,0,1,0,0.39780471221804775,1,1,2,2,2,2,2,2,2,0,1,2,-1.491020519067978,1.43339299048755,1,0,0,0
1,1,1,0,0.8708274992029422,1,2,1,0,1,1,0,1,1,0,0,0,1.2060760122016398,-0.6008565530535223,2,2,2,1
0,0,0,0,1.073016540444078,1,1,2,2,2,2,2,2,2,2,1,3,-1.517609271070636,0.6186377906879611,2,0,0,0
0,1,0,0,-0.34430153408087455,1,1,1,0,1,0,0,0,0,0,0,0,0.179085466098976,1.171658159463848,1,1,0,1
0,0,1,0,-1.6775263027056184,1,1,2,2,2,2,2,2,2,0,1,1,-1.4843733310673135,1.5917003479615635,0,0,0,0
1,0,1,0,-0.12679385831799325,1,2,1,0,1,1,1,0,1,0,0,2,1.0266019361836989,-0.09796684747773966,1,2,2,1
1,0,1,0,-1.6775263027056184,1,1,0,1,1,1,0,0,0,0,0,1,-0.32111543095102724,1.337880884811562,0,1,1,1
0,0,0,0,1.0849543884163384,1,2,1,0,0,1,0,1,1,1,0,0,1.2160467942026365,0.031317494459371285,2,2,4,1
1,0,1,0,0.22412818730756126,0,0,0,1,1,0,1,1,1,1,1,3,-0.3393951979528547,1.4238945490391093,1,1,3,0
1,0,0,1,-1.077621103324583,1,2,2,2,2,2,2,2,2,0,0,2,-1.2916048790480432,1.2270657345797527,0,0,5,0
1,0,1,0,-1.4285431489501372,1,2,1,0,1,1,0,1,1,0,0,0,1.2027524182013078,-0.23674963086329143,0,2,2,1
0,0,1,0,0.22412818730756126,1,2,1,0,1,1,0,0,0,0,0,0,0.5297246331340278,-1.1892322316652721,1,1,1,1
0,0,0,1,0.9152208327682834,1,2,0,1,0,0,1,0,0,1,1,1,0.02453834508352634,-0.8193207063676607,2,1,2,1
0,0,0,1,0.25560366530016104,1,1,0,0,0,0,0,0,0,0,1,1,-0.49560411596847015,0.8766787833706029,1,0,5,1
1,0,0,0,0.8858797091401145,1,2,1,1,0,1,1,1,0,0,0,0,1.2725478922082847,0.8787895481369231,2,2,7,1
0,0,1,0,-2.028448348331173,1,1,0,0,1,0,0,0,0,0,0,0,-0.6867107709875744,0.8086066196567772,0,0,0,1
0,0,1,0,0.5199054535773877,1,1,2,2,2,2,2,2,2,1,0,0,-1.4943441130683104,1.0265430817793355,1,0,0,0
0,0,1,0,-0.94420673346191,1,1,0,1,1,0,0,0,0,0,0,0,-0.5088984919697991,0.6402731295427428,0,0,5,1
1,0,1,0,-0.0799997458036479,1,1,1,0,1,0,1,0,0,0,0,2,0.37019212111808014,-1.4768239310763964,1,1,5,1
1,0,0,1,-0.03560641223830633,1,2,1,0,1,0,1,1,1,1,0,0,1.2027524182013078,0.00387755249720896,1,2,2,1
0,0,0,1,1.0235470617927216,1,2,0,1,1,0,0,1,1,2,0,0,0.356897745116751,-0.5755273758576801,2,1,2,1
1,1,0,0,0.448730003249921,1,1,1,0,1,0,0,0,0,0,1,3,0.22561578210362715,0.4043951669064629,1,1,0,1
0,0,1,0,0.085354789448641,1,1,0,1,1,0,0,0,0,0,0,3,-0.5305018529719588,0.6133608787721606,1,0,5,1
1,0,1,0,0.8078557146212394,1,1,1,1,1,1,0,1,0,1,1,0,0.8803638001690798,-1.3923933404235893,2,2,3,1
1,0,0,0,0.8708274992029422,0,0,0,0,1,1,1,1,1,1,0,2,-0.35601316795451593,0.7336744704524107,2,1,3,0
1,1,1,0,-0.0799997458036479,1,2,1,0,1,0,0,1,1,0,0,0,1.0199547481830342,-1.6382974356998903,1,2,3,1
1,1,0,1,0.8708274992029422,1,2,1,1,1,1,0,1,1,1,0,2,1.3224018022132684,-1.3338196181582045,2,2,4,1
